Unicode,Char
U+8FF0,述
U+7BC7,篇
U+6295,投
U+8301,茁
U+9ED9,黙
U+6495,撕
U+6371,捱
U+5002,倂
U+8606,蘆
U+71B1,熱
U+5614,嘔
U+58C5,壅
U+7AAE,窮
U+66AE,暮
U+4EAC,京
U+719F,熟
U+5354,協
U+9CF4,鳴
U+8B70,議
U+9F4A,齊
U+7D14,純
U+5FAE,微
U+968E,階
U+68AF,梯
U+5BC6,密
U+6A5F,機
U+63AA,措
U+7E96,纖
U+6797,林
U+85EA,藪
U+690D,植
U+8AFE,諾
U+5BF8,寸
U+696E,楮
U+6DEB,淫
U+9716,霖
U+8DE8,跨
U+6FD5,濕
U+6FEF,濯
U+F971,辰
U+7009,瀉
U+962E,阮
U+F9DC,隆
U+8EDF,軟
U+811A,脚
U+9302,錂
U+5510,唐
U+8870,衰
U+F954,凜
U+7184,熄
U+8FB2,農
U+52D9,務
U+59A8,妨
U+5237,刷
U+637F,捿
U+5C51,屑
U+7199,熙
U+53F0,台
U+6309,按
U+8981,要
U+6FE1,濡
U+7A98,窘
U+675F,束
U+826F,良
U+6E2D,渭
U+967D,陽
U+9AD8,高
U+97FB,韻
U+5409,吉
U+59E8,姨
U+6258,托
U+8A0E,討
U+6CEE,泮
U+66C4,曄
U+858F,薏
U+82E1,苡
U+8CBC,貼
U+6822,栢
U+542B,含
U+6C41,汁
U+659C,斜
U+8896,袖
U+6C11,民
U+83CA,菊
U+8A71,話
U+8E74,蹴
U+6279,批
U+8B80,讀
U+9854,顔
U+68E3,棣
U+F9B6,禮
U+6194,憔
U+60B4,悴
U+89A9,覩
U+6D19,洙
U+65F1,旱
U+8C3B,谻
U+9061,遡
U+8FFA,迺
U+8201,舁
U+8FED,迭
U+9996,首
U+96C6,集
U+89BD,覽
U+7F3A,缺
U+756B,畫
U+5118,儘
U+6537,攷
U+5606,嘆
U+520A,刊
U+6DE8,淨
U+5BEB,寫
U+6821,校
U+8077,職
U+62DB,招
U+540F,吏
U+7E23,縣
U+7AE0,章
U+6566,敦
U+F976,略
U+7D71,統
U+6247,扇
U+8003,考
U+795A,祚
U+6134,愴
U+81FB,臻
U+54C1,品
U+4E15,丕
U+7E8F,纏
U+6055,恕
U+6B12,欒
U+66F3,曳
U+60F9,惹
U+63A3,掣
U+96FB,電
U+654D,敍
U+623F,房
U+51DD,凝
U+55C7,嗇
U+7AFF,竿
U+95A4,閤
U+8C8C,貌
U+F937,路
U+6DC7,淇
U+6CC9,泉
U+6ECB,滋
U+7660,癠
U+50D1,僑
U+64A4,撤
U+83DC,菜
U+9949,饉
U+8317,茗
U+53E9,叩
U+8336,茶
U+7AC5,竅
U+9999,香
U+4E5E,乞
U+82F1,英
U+71E6,燦
U+860A,蘊
U+9756,靖
U+9087,邇
U+6D93,涓
U+7DE9,緩
U+5B83,它
U+611A,愚
U+5B69,孩
U+66F2,曲
U+9082,邂
U+9005,逅
U+8AA8,誨
U+654F,敏
U+7E31,縱
U+5668,器
U+8FC2,迂
U+5EFB,廻
U+8C41,豁
U+9761,靡
U+8FEA,迪
U+6067,恧
U+5B58,存
U+5FD2,忒
U+8DDD,距
U+5F3A,强
U+7766,睦
U+7690,皐
U+5EA7,座
U+7262,牢
U+5075,偵
U+71B2,熲
U+7FBE,羾
U+606B,恫
U+6192,憒
U+62D9,拙
U+6328,挨
U+7A14,稔
U+8212,舒
U+78E8,磨
U+535C,卜
U+6D1E,洞
U+5DE7,巧
U+971C,霜
U+3AF0,㫰
U+5145,充
U+54C7,哇
U+4E30,丰
U+5F04,弄
U+902D,逭
U+8616,蘖
U+50C5,僅
U+7D04,約
U+63A7,控
U+6968,楨
U+4E0C,丌
U+8D67,赧
U+606A,恪
U+4E9E,亞
U+51CD,凍
U+986F,顯
U+7720,眠
U+4FDD,保
U+5EFA,建
U+965E,陞
U+6A1E,樞
U+5563,啣
U+62B9,抹
U+62D4,拔
U+5BB5,宵
U+9809,頉
U+6839,根
U+8515,蔕
U+96C5,雅
U+51C9,凉
U+5319,匙
U+7BB8,箸
U+7D2C,紬
U+5011,們
U+96F7,雷
U+965F,陟
U+666E,普
U+572D,圭
U+61FE,懾
U+64AB,撫
U+82D7,苗
U+5893,墓
U+8E3D,踽
U+8010,耐
U+82B1,花
U+7643,癃
U+84B2,蒲
U+67F3,柳
U+5B34,嬴
U+7591,疑
U+61CD,懍
U+9EA5,麥
U+5078,偸
U+6696,暖
U+6B3E,款
U+6292,抒
U+895E,襞
U+973D,霽
U+8F44,轄
U+8584,薄
U+4E58,乘
U+633D,挽
U+6676,晶
U+711A,焚
U+818F,膏
U+6677,晷
U+5531,唱
U+8AF1,諱
U+5D4B,嵋
U+5B95,宕
U+745E,瑞
U+8EF8,軸
U+5D1A,崚
U+758E,疎
U+4EAD,亭
U+6C37,氷
U+8F09,載
U+6A50,橐
U+674E,李
U+834A,荊
U+8C9E,貞
U+6DD1,淑
U+9CE7,鳧
U+85FB,藻
U+63AC,掬
U+F99D,劣
U+992A,餪
U+993D,餽
U+8C4A,豊
U+80A5,肥
U+5109,儉
U+6BDB,毛
U+8511,蔑
U+52C9,勉
U+9038,逸
U+5A49,婉
U+6D0B,洋
U+9B54,魔
U+969C,障
U+55A7,喧
U+8335,茵
U+69D1,槑
U+8046,聆
U+79B1,禱
U+53AA,厪
U+570B,國
U+8B90,讐
U+81E3,臣
U+5243,剃
U+8105,脅
U+524A,削
U+6B66,武
U+8CCA,賊
U+97FF,響
U+F98A,力
U+6E21,渡
U+6D7F,浿
U+F99C,列
U+596E,奮
U+502D,倭
U+8DE1,跡
U+5805,堅
U+8ECD,軍
U+3761,㝡
U+63ED,揭
U+65AC,斬
U+6728,木
U+5FE0,忠
U+8B1B,講
U+7A76,究
U+8AD6,論
U+64CA,擊
U+4E98,亘
U+4E9F,亟
U+8AFA,諺
U+7C21,簡
U+8CBA,貺
U+9A55,驕
U+6AA0,檠
U+5140,兀
U+5750,坐
U+900F,透
U+6284,抄
U+9187,醇
U+6B86,殆
U+81FC,臼
U+8CB6,貶
U+734E,獎
U+9A02,騂
U+60F4,惴
U+76D6,盖
U+723D,爽
U+80AF,肯
U+6F84,澄
U+9A16,騖
U+679D,枝
U+9AE3,髣
U+9AF4,髴
U+878D,融
U+6A19,標
U+8A91,誑
U+6BBC,殼
U+55E4,嗤
U+8A46,詆
U+52C7,勇
U+7FFC,翼
U+593E,夾
U+75B5,疵
U+95AB,閫
U+7143,煃
U+9852,顒
U+99C1,駁
U+8E60,蹠
U+5351,卑
U+68F2,棲
U+62FE,拾
U+9650,限
U+6B77,歷
U+5B0C,嬌
U+822B,舫
U+6615,昕
U+5E0C,希
U+4EAE,亮
U+6E5B,湛
U+8CB3,貳
U+759D,疝
U+83F4,菴
U+5F6B,彫
U+9F4B,齋
U+677F,板
U+523B,刻
U+F97D,諒
U+7957,祗
U+6C57,汗
U+5EB5,庵
U+5370,印
U+7FCA,翊
U+6937,椷
U+99D8,駘
U+4E07,万
U+4F51,佑
U+9588,閈
U+53E5,句
U+5A5A,婚
U+606C,恬
U+518A,冊
U+8A02,訂
U+93AC,鎬
U+5B54,孔
U+5F26,弦
U+8E35,踵
U+7DA2,綢
U+7E46,繆
U+4F34,伴
U+8846,衆
U+9846,顆
U+F9B4,領
U+5C64,層
U+504F,偏
U+707C,灼
U+5171,共
U+6414,搔
U+994B,饋
U+74CA,瓊
U+741A,琚
U+6504,攄
U+9EEF,黯
U+4F0E,伎
U+5006,倆
U+8FF9,迹
U+59C9,姉
U+8DBE,趾
U+F9B3,靈
U+5DD6,巖
U+8E09,踉
U+5FB5,徵
U+980C,頌
U+80A9,肩
U+53F6,叶
U+90B1,邱
U+9DC4,鷄
U+7891,碑
U+5889,墉
U+7BC9,築
U+57FA,基
U+5360,占
U+6DEE,淮
U+8A75,詵
U+70A4,炤
U+61B2,憲
U+F9C4,龍
U+9078,選
U+8A55,評
U+8853,術
U+6A11,樑
U+5E02,市
U+5E1D,帝
U+661F,星
U+7425,琥
U+537F,卿
U+5705,圅
U+90F5,郵
U+8D99,趙
U+576A,坪
U+6D3D,洽
U+51FD,函
U+7E7E,繾
U+7DA3,綣
U+F9A3,念
U+6CE3,泣
U+8350,荐
U+758A,疊
U+8A18,記
U+59A3,妣
U+8A03,訃
U+738B,王
U+63C6,揆
U+5F14,弔
U+81A0,膠
U+6E96,準
U+652C,攬
U+6B23,欣
U+570D,圍
U+6470,摰
U+501A,倚
U+8D05,贅
U+5EE2,廢
U+95A5,閥
U+589C,墜
U+58EF,壯
U+9435,鐵
U+5709,圉
U+F9BA,了
U+5353,卓
U+7F77,罷
U+8892,袒
U+62EC,括
U+7A1F,稟
U+8CE6,賦
U+525B,剛
U+529F,功
U+9723,霣
U+61BE,憾
U+6EC5,滅
U+8D74,赴
U+F9A5,殮
U+585E,塞
U+71ED,燭
U+5323,匣
U+6253,打
U+5186,円
U+621E,戞
U+60D9,惙
U+9050,遐
U+895A,襚
U+5275,創
U+8F9C,辜
U+8A4E,詎
U+8D16,贖
U+F9D4,倫
U+51A5,冥
U+5C20,尠
U+5BE5,寥
U+9B41,魁
U+6B98,殘
U+8CB7,買
U+6043,恃
U+5F18,弘
U+8A85,誅
U+664B,晋
U+8E84,躄
U+845B,葛
U+829D,芝
U+6031,怱
U+7E15,縕
U+8500,蔀
U+8836,蠶
U+8AE6,諦
U+7422,琢
U+F99B,鍊
U+9E75,鹵
U+7E2E,縮
U+6F97,澗
U+615A,慚
U+99A8,馨
U+810A,脊
U+7006,瀆
U+F95D,諾
U+8FC4,迄
U+85C9,藉
U+662B,昫
U+61FD,懽
U+8AE7,諧
U+4E39,丹
U+896A,襪
U+7DDA,線
U+F90D,懶
U+6020,怠
U+4F69,佩
U+666C,晬
U+7FA4,群
U+898F,規
U+875F,蝟
U+6E34,渴
U+5229,利
U+5E8A,床
U+5F67,彧
U+7AE5,童
U+638C,掌
U+67D0,某
U+4E73,乳
U+816B,腫
U+7B8E,箎
U+821F,舟
U+50EE,僮
U+9EBB,麻
U+978B,鞋
U+7F44,罄
U+9C57,鱗
U+7FF9,翹
U+4F47,佇
U+519E,冞
U+53CB,友
U+5F15,引
U+8983,覃
U+6021,怡
U+6109,愉
U+6DDF,淟
U+85D5,藕
U+8239,船
U+5104,億
U+5CB5,岵
U+68F9,棹
U+884D,衍
U+38A7,㢧
U+88A0,袠
U+6518,攘
U+8A17,託
U+7BB1,箱
U+96D9,雙
U+5379,卹
U+8EEB,軫
U+56AE,嚮
U+5C48,屈
U+577C,坼
U+6089,悉
U+661A,昚
U+5291,劑
U+71E5,燥
U+75E2,痢
U+67F4,柴
U+F915,洛
U+7FB9,羹
U+F9FB,炙
U+80C3,胃
U+6FEB,濫
U+F977,亮
U+7280,犀
U+95CC,闌
U+87EC,蟬
U+F997,聯
U+6CB9,油
U+6A02,樂
U+69AE,榮
U+F941,論
U+92B7,銷
U+9460,鑠
U+541D,吝
U+83BD,莽
U+50E5,僥
U+5016,倖
U+5806,堆
U+68C4,棄
U+6EC4,滄
U+6851,桑
U+6582,斂
U+5B5C,孜
U+559A,喚
U+60FA,惺
U+80D6,胖
U+5373,即
U+6D8E,涎
U+76CD,盍
U+6CE2,波
U+68A8,梨
U+F9B0,聆
U+5CFD,峽
U+6B50,歐
U+8AA1,誡
U+6C5D,汝
U+5AC2,嫂
U+6557,敗
U+5F71,影
U+628A,把
U+5BDE,寞
U+879F,螟
U+6085,悅
U+6092,悒
U+5E6C,幬
U+7D6E,絮
U+984D,額
U+90CE,郎
U+5BB0,宰
U+4FDB,俛
U+52F5,勵
U+6961,楡
U+60F0,惰
U+54E5,哥
U+8E0F,踏
U+56FF,囿
U+7AC8,竈
U+9BAE,鮮
U+5D52,嵒
U+682A,株
U+725F,牟
U+673D,朽
U+85CD,藍
U+53E8,叨
U+5EE1,廡
U+F91F,蘭
U+79A7,禧
U+69CB,構
U+68DF,棟
U+8306,茆
U+5D82,嶂
U+50FB,僻
U+7159,煙
U+7FE0,翠
U+7CCA,糊
U+9B1A,鬚
U+7693,皓
U+9DB4,鶴
U+81C2,臂
U+67B6,架
U+4ED7,仗
U+89D6,觖
U+6538,攸
U+7A46,穆
U+8D85,超
U+9081,邁
U+5826,堦
U+788C,碌
U+9B22,鬢
U+508D,傍
U+5B5A,孚
U+69BB,榻
U+6249,扉
U+63A9,掩
U+7463,瑣
U+5B5F,孟
U+4EB6,亶
U+88C1,裁
U+5C0E,導
U+8A61,詡
U+F9EC,溺
U+6AA2,檢
U+983B,頻
U+8146,腆
U+8278,艸
U+F959,陵
U+79D8,秘
U+5146,兆
U+5B8F,宏
U+804A,聊
U+4E92,互
U+7AEA,竪
U+7B97,算
U+6280,技
U+6D6A,浪
U+8026,耦
U+8CFB,賻
U+91C0,釀
U+6CAE,沮
U+71EC,燬
U+7554,畔
U+5B51,孑
U+788D,碍
U+9E93,麓
U+75A5,疥
U+7621,瘡
U+62D6,拖
U+752F,甯
U+7729,眩
U+76EA,盪
U+76E3,監
U+708E,炎
U+F979,凉
U+5919,夙
U+809A,肚
U+885D,衝
U+5535,唵
U+9805,項
U+7594,疔
U+8086,肆
U+606D,恭
U+7642,療
U+5CF4,峴
U+82B7,芷
U+6FA7,澧
U+F9F1,隣
U+9B2F,鬯
U+610D,愍
U+658C,斌
U+65A4,斤
U+7D43,絃
U+670B,朋
U+7E5E,繞
U+64FA,擺
U+6F58,潘
U+7A00,稀
U+932B,錫
U+5609,嘉
U+69B4,榴
U+9A5F,驟
U+8E24,踤
U+9AB8,骸
U+6963,楣
U+9766,靦
U+95AD,閭
U+9727,霧
U+771A,眚
U+6B3A,欺
U+F9B8,隸
U+978D,鞍
U+53E6,另
U+6674,晴
U+69E9,槩
U+8E0A,踊
U+8E8D,躍
U+8302,茂
U+642C,搬
U+85B0,薰
U+59E5,姥
U+8089,肉
U+6F94,澔
U+5B7C,孼
U+592D,夭
U+61FF,懿
U+9686,隆
U+9EE8,黨
U+77DB,矛
U+9B44,魄
U+5F81,征
U+6FF1,濱
U+8B10,謐
U+8FA3,辣
U+8017,耗
U+9951,饑
U+67D2,柒
U+5AE0,嫠
U+91C7,采
U+7405,琅
U+7395,玕
U+9298,銘
U+903E,逾
U+66DC,曜
U+970F,霏
U+5C46,屆
U+F9E9,里
U+90C1,郁
U+6F92,澒
U+6843,桃
U+53EC,召
U+796D,祭
U+9700,需
U+5F1B,弛
U+6350,捐
U+9695,隕
U+7627,瘧
U+63F7,揷
U+5F59,彙
U+F98B,曆
U+77B0,瞰
U+6B3D,欽
U+7051,灑
U+821A,舚
U+5ECA,廊
U+623E,戾
U+8CFA,賺
U+7070,灰
U+602F,怯
U+8FF8,迸
U+9041,遁
U+73CF,珏
U+77AF,瞯
U+5372,卲
U+800B,耋
U+8972,襲
U+6BAE,殮
U+5E48,幈
U+5E6A,幪
U+79EA,秪
U+9322,錢
U+6BBF,殿
U+5C4E,屎
U+564E,噎
U+59A5,妥
U+6084,悄
U+8840,血
U+937C,鍼
U+5807,堇
U+7526,甦
U+66A2,暢
U+985A,顚
U+4EC6,仆
U+8EC6,軆
U+4093,䂓
U+552F,唯
U+70AF,炯
U+74A1,璡
U+6DF9,淹
U+9811,頑
U+6E98,溘
U+88D4,裔
U+548F,咏
U+5E43,幃
U+748B,璋
U+9589,閉
U+83D6,菖
U+710C,焌
U+4E7E,乾
U+67F9,柹
U+5E79,幹
U+5FA1,御
U+5203,刃
U+6D89,涉
U+5B17,嬗
U+58D3,壓
U+7DF4,練
U+62CA,拊
U+51CC,凌
U+9B27,鬧
U+5FF7,忷
U+51DC,凜
U+6F06,漆
U+54FD,哽
U+677C,杼
U+5083,傃
U+F96A,索
U+66FA,曺
U+8CA7,貧
U+F987,驪
U+79A0,禠
U+6D63,浣
U+797A,祺
U+611C,愜
U+5B30,嬰
U+4324,䌤
U+95E1,闡
U+63EE,揮
U+5401,吁
U+F99F,烈
U+87C4,蟄
U+6469,摩
U+5C3A,尺
U+65E1,旡
U+5A23,娣
U+9065,遥
U+6BAF,殯
U+548E,咎
U+4E18,丘
U+72FC,狼
U+8C9D,貝
U+6540,敀
U+6028,怨
U+8A9A,誚
U+99B9,馹
U+5962,奢
U+72FD,狽
U+6575,敵
U+5C40,局
U+50F9,價
U+9A30,騰
U+6E67,湧
U+7FFB,翻
U+7B74,筴
U+86C7,蛇
U+F9B7,醴
U+65A7,斧
U+71C8,燈
U+85CB,藋
U+83C0,菀
U+9824,頤
U+55DA,嗚
U+6CE5,泥
U+6ED1,滑
U+7A7F,穿
U+8DEC,跬
U+9A0E,騎
U+906F,遯
U+89F4,觴
U+919C,醜
U+6D7C,浼
U+8A16,訖
U+6C82,沂
U+96E9,雩
U+8B4F,譏
U+70B9,点
U+6D74,浴
U+6012,怒
U+70C8,烈
U+91CE,野
U+562F,嘯
U+584A,塊
U+F9E4,理
U+4FD9,俙
U+7CE2,糢
U+7ABA,窺
U+5967,奧
U+7761,睡
U+8CED,賭
U+5305,包
U+7834,破
U+66F9,曹
U+91BA,醺
U+F938,露
U+82D4,苔
U+9015,逕
U+9075,遵
U+904D,遍
U+8CDE,賞
U+8C6A,豪
U+5BE4,寤
U+64F2,擲
U+6731,朱
U+5F98,徘
U+5F8A,徊
U+6C4E,汎
U+50CF,像
U+56D1,囑
U+5047,假
U+7567,畧
U+52E9,勩
U+5BAE,宮
