Unicode,Char
U+9919,餙
U+68B5,梵
U+5718,團
U+571D,圝
U+6CD3,泓
U+8A3B,註
U+38E7,㣧
U+7165,煥
U+7A05,稅
U+7D66,給
U+758B,疋
U+7AED,竭
U+818F,膏
U+8840,血
U+88DC,補
U+80CE,胎
U+50BE,傾
U+7AEF,端
U+6EDB,滛
U+7A14,稔
U+6536,收
U+5FAD,徭
U+60B6,悶
U+96DC,雜
U+7169,煩
U+7763,督
U+64E1,擡
U+6760,杠
U+5237,刷
U+8A87,誇
U+51A5,冥
U+59BE,妾
U+8ABF,調
U+7372,獲
U+7378,獸
U+6717,朗
U+9EAA,麪
U+7693,皓
U+665D,晝
U+829D,芝
U+60E7,惧
U+5951,契
U+7A3F,稿
U+7BCB,篋
U+8D05,贅
U+6A43,橃
U+73ED,班
U+6731,朱
U+67D2,柒
U+696A,楪
U+7126,焦
U+67AF,枯
U+6CB4,沴
U+731B,猛
U+9EDC,黜
U+608C,悌
U+6C7A,決
U+6C40,汀
U+5E11,帑
U+9EDE,點
U+9818,領
U+8944,襄
U+7030,瀰
U+6DAF,涯
U+90CA,郊
U+85EA,藪
U+8A8D,認
U+6DEA,淪
U+5E2D,席
U+6C4E,汎
U+58EF,壯
U+6979,楹
U+75D5,痕
U+4BFB,䯻
U+84CB,蓋
U+6DE4,淤
U+6C5A,汚
U+91DC,釜
U+5C5B,屛
U+6F02,漂
U+6BC1,毁
U+69D0,槐
U+638E,掎
U+63A3,掣
U+7A4D,積
U+6ECC,滌
U+895F,襟
U+552F,唯
U+668E,暎
U+5091,傑
U+8FF9,迹
U+62D4,拔
U+5145,充
U+6A6B,橫
U+62FE,拾
U+82D6,苖
U+9676,陶
U+8986,覆
U+6EBA,溺
U+6E17,渗
U+601B,怛
U+83A2,莢
U+5B7D,孽
U+85DD,藝
U+7E93,纓
U+6D36,洶
U+559D,喝
U+53F1,叱
U+5FFF,忿
U+5F3A,强
U+99C8,駈
U+6D3B,活
U+7D20,素
U+6CEE,泮
U+90AA,邪
U+8B4F,譏
U+4FAE,侮
U+5473,味
U+67F1,柱
U+58DE,壞
U+780C,砌
U+97F3,音
U+8205,舅
U+6258,托
U+9A30,騰
U+64EF,擯
U+7039,瀹
U+965D,陝
U+6458,摘
U+63ED,揭
U+4FBF,便
U+5ACC,嫌
U+526F,副
U+8001,老
U+6E58,湘
U+6524,攤
U+5C3E,尾
U+59CA,姊
U+7DE3,緣
U+936E,鍮
U+9435,鐵
U+582A,堪
U+525B,剛
U+610E,愎
U+624D,才
U+659C,斜
U+5ECA,廊
U+572E,圮
U+7CD5,糕
U+660A,昊
U+6597,斗
U+59E8,姨
U+55AE,單
U+6055,恕
U+524A,削
U+82D9,苙
U+5115,儕
U+6B3D,欽
U+58FB,壻
U+8A62,詢
U+5F90,徐
U+5D22,崢
U+5DB8,嶸
U+5C3C,尼
U+9B6F,魯
U+8B39,謹
U+632F,振
U+9075,遵
U+9EEF,黯
U+6C83,沃
U+74A8,璨
U+3BF3,㯳
U+90A6,邦
U+5C79,屹
U+4EF0,仰
U+4E18,丘
U+65AF,斯
U+85C9,藉
U+907D,遽
U+4E86,了
U+8857,街
U+864E,虎
U+7867,硧
U+535C,卜
U+75AB,疫
U+62D8,拘
U+6CF3,泳
U+8B8C,讌
U+525D,剝
U+7A93,窓
U+89B2,覲
U+7525,甥
U+4E73,乳
U+6B12,欒
U+5410,吐
U+59BB,妻
U+5531,唱
U+6B4C,歌
U+606F,息
U+8607,蘇
U+8CC0,賀
U+8D66,赦
U+589E,增
U+671E,朞
U+5BB4,宴
U+9DB4,鶴
U+5993,妓
U+5C6F,屯
U+7E0A,縊
U+67C4,柄
U+6957,楗
U+7567,畧
U+7A83,窃
U+6ED5,滕
U+8FB1,辱
U+6012,怒
U+9EBE,麾
U+61A4,憤
U+9A37,騷
U+81BA,膺
U+6F84,澄
U+4FDD,保
U+714E,煎
U+5438,吸
U+9D51,鵑
U+7622,瘢
U+5269,剩
U+6307,指
U+968E,階
U+80AF,肯
U+5A5A,婚
U+9914,餔
U+66DB,曛
U+7D5C,絜
U+8C50,豐
U+904B,運
U+8F3F,輿
U+78CA,磊
U+76C6,盆
U+5E03,布
U+8A25,訥
U+53EC,召
U+4EC4,仄
U+6491,撑
U+8087,肇
U+5275,創
U+56D3,囓
U+5C04,射
U+72E0,狠
U+5FE4,忤
U+8A63,詣
U+985A,顚
U+54B2,咲
U+96DE,雞
U+5BB5,宵
U+57A2,垢
U+8606,蘆
U+6ADF,櫟
U+58E4,壤
U+711A,焚
U+5C40,局
U+65E8,旨
U+5C8C,岌
U+5DAA,嶪
U+8FB2,農
U+5830,堰
U+6E3B,渻
U+6A0A,樊
U+533F,匿
U+627C,扼
U+7345,獅
U+543C,吼
U+63DB,換
U+6387,掇
U+3760,㝠
U+6FC1,濁
U+6FF6,濶
U+901F,速
U+5354,協
U+596E,奮
U+68F9,棹
U+7E9C,纜
U+903E,逾
U+5609,嘉
U+6234,戴
U+812B,脫
U+53B2,厲
U+80F7,胷
U+5E97,店
U+73B2,玲
U+74CF,瓏
U+7FA3,羣
U+508D,傍
U+6FC8,濈
U+66C4,曄
U+5E7D,幽
U+6B3E,款
U+8859,衙
U+5E72,干
U+9829,頩
U+723E,爾
U+542B,含
U+62D2,拒
U+8A70,詰
U+5F87,徇
U+64AD,播
U+5002,倂
U+6F5B,潛
U+4409,䐉
U+9BAE,鮮
U+7B20,笠
U+6DC4,淄
U+6C57,汗
U+88B5,袵
U+5E37,帷
U+6416,搖
U+6247,扇
U+7FC5,翅
U+803B,耻
U+798D,禍
U+902E,逮
U+6CC1,況
U+7948,祈
U+5E16,帖
U+5F92,徒
U+8DE3,跣
U+4E10,丐
U+57F7,執
U+5B9C,宜
U+9119,鄙
U+670B,朋
U+59D4,委
U+5A36,娶
U+964B,陋
U+6D74,浴
U+53A0,厠
U+6EB7,溷
U+6094,悔
U+67F0,柰
U+6789,枉
U+7E89,纉
U+84D1,蓑
U+58B3,墳
U+6DB5,涵
U+8AB0,誰
U+8302,茂
U+9055,違
U+9112,鄒
U+7FD2,習
U+61F2,懲
U+82F1,英
U+5BA3,宣
U+52D9,務
U+8EC6,軆
U+8C8C,貌
U+5180,冀
U+7E3D,總
U+4E31,丱
U+5028,倨
U+566A,噪
U+98DB,飛
U+5B34,嬴
U+74E6,瓦
U+633A,挺
U+56DA,囚
U+64EC,擬
U+7B8B,箋
U+9591,閑
U+8B41,譁
U+4F46,但
U+544C,呌
U+6EAD,溭
U+7D1B,紛
U+84C4,蓄
U+5BC7,寇
U+8B8E,讎
U+5EC9,廉
U+6065,恥
U+9EE8,黨
U+7344,獄
U+7CB1,粱
U+57DF,域
U+9642,陂
U+83F1,菱
U+92EA,鋪
U+5BC2,寂
U+5FE9,忩
U+6E5B,湛
U+8CF4,賴
U+79E3,秣
U+89F8,觸
U+7601,瘁
U+85E5,藥
U+7D0A,紊
U+5272,割
U+76AE,皮
U+66BE,暾
U+51B5,况
U+61B2,憲
U+4E26,並
U+8499,蒙
U+6D79,浹
U+5291,劑
U+6E6F,湯
U+6750,材
U+8CBC,貼
U+6276,扶
U+67EC,柬
U+5C62,屢
U+75F0,痰
U+5598,喘
U+70AF,炯
U+9AEE,髮
U+6D17,洗
U+76E7,盧
U+7078,灸
U+887E,衾
U+96C9,雉
U+7737,眷
U+9707,震
U+7687,皇
U+7D00,紀
U+8591,薑
U+5347,升
U+8077,職
U+6134,愴
U+F9C4,龍
U+809A,肚
U+75DE,痞
U+553E,唾
U+55FD,嗽
U+F9D1,六
U+701D,瀝
U+9F3B,鼻
U+F96C,塞
U+568F,嚏
U+6CC4,泄
U+89F4,觴
U+F9E1,李
U+8008,耈
U+F90A,金
U+51BD,冽
U+4E38,丸
U+54EE,哮
U+8179,腹
U+6842,桂
U+7457,瑗
U+7452,瑒
U+66C0,曀
U+6D8E,涎
U+9003,逃
U+5ED3,廓
U+FA04,宅
U+732B,猫
U+548E,咎
U+9006,逆
U+3592,㖒
U+5BF8,寸
U+9087,邇
U+F92E,冷
U+F965,便
U+6ED1,滑
U+9130,鄰
U+537D,卽
U+6C54,汔
U+551C,唜
U+5074,側
U+F91F,蘭
U+88F5,裵
U+8188,膈
U+54B3,咳
U+9B31,鬱
U+61AB,憫
U+8331,茱
U+8438,萸
U+512A,優
U+858F,薏
U+82E1,苡
U+7CA5,粥
U+9262,鉢
U+54AF,咯
U+584A,塊
U+7247,片
U+8B49,證
U+6367,捧
U+9193,醓
U+F95F,寧
U+983B,頻
U+8511,蔑
U+80E5,胥
U+7FB9,羹
U+73CD,珍
U+5507,唇
U+6599,料
U+964D,降
U+58C5,壅
U+54FA,哺
U+80F8,胸
U+81C6,臆
U+4E56,乖
U+5589,喉
U+75D2,痒
U+652A,攪
U+5614,嘔
U+8518,蔘
U+6291,抑
U+813E,脾
U+80C3,胃
U+5C55,展
U+80A9,肩
U+9178,酸
U+75BC,疼
U+F99A,連
U+5C3F,尿
U+8D64,赤
U+810A,脊
U+8052,聒
U+6E1B,減
U+8017,耗
U+8568,蕨
U+F9AB,嶺
U+F9B6,禮
U+63A1,採
U+6913,椓
U+6DE1,淡
U+F95C,樂
U+83DF,菟
U+588B,墋
U+5CA1,岡
U+5477,呷
U+F959,陵
U+8043,聃
U+7518,甘
U+8336,茶
U+55D4,嗔
U+900D,逍
U+9059,遙
U+5F54,彔
U+852C,蔬
U+F901,更
U+8F2A,輪
U+7720,眠
U+7B4B,筋
U+7D61,絡
U+F981,女
U+9C49,鱉
U+7615,瘕
U+7AE2,竢
U+5319,匙
U+81C2,臂
U+7627,瘧
U+91AB,醫
U+8A3A,診
U+8070,聰
U+5947,奇
U+3ACC,㫌
U+8CDC,賜
U+7672,癲
U+90E8,部
U+51DD,凝
U+9769,革
U+8CA2,貢
U+8A34,訴
U+7C92,粒
U+6388,授
U+8D10,贐
U+77AC,瞬
U+5208,刈
U+8F38,輸
U+6883,梃
U+62FF,拿
U+788E,碎
U+5178,典
U+6236,戶
U+6047,恇
U+3958,㥘
U+9041,遁
U+8913,褓
U+5CEF,峯
U+9802,頂
U+532A,匪
U+8C61,象
U+6582,斂
U+5C51,屑
U+8F03,較
U+5599,喙
U+F934,老
U+F978,兩
U+F9CD,留
U+8A4E,詎
U+6191,憑
U+6881,梁
U+F955,凌
U+99D5,駕
U+9460,鑠
U+6174,慴
U+6562,敢
U+5484,咄
U+61FC,懼
U+695A,楚
U+63F7,揷
U+79E7,秧
U+F96B,參
U+76E5,盥
U+6ADB,櫛
U+9B2A,鬪
U+7A57,穗
U+7A3B,稻
U+6E96,準
U+96F9,雹
U+8A1B,訛
U+60D1,惑
U+6E20,渠
U+6064,恤
U+35DF,㗟
U+9157,酗
U+F91B,亂
U+69CB,構
U+5B55,孕
U+8AA3,誣
U+566B,噫
U+6DB8,涸
U+640F,搏
U+8A5E,詞
U+9280,銀
U+98EB,飫
U+8F12,輒
U+F9FA,狀
U+79D8,秘
U+72AF,犯
U+8E35,踵
U+68B0,械
U+7FCC,翌
U+81C0,臀
U+9A03,騃
U+505A,做
U+623E,戾
U+88B4,袴
U+885D,衝
U+54BD,咽
U+55CC,嗌
U+7761,睡
U+7B4D,筍
U+5EFA,建
U+5FB5,徵
U+6BAB,殫
U+8CA1,財
U+F943,弄
U+8CFB,賻
U+5339,匹
U+6ED3,滓
U+9EAF,麯
U+67B3,枳
U+672E,朮
U+4F3A,伺
U+8105,脅
U+51F6,凶
U+615D,慝
U+9858,願
U+754C,界
U+66F7,曷
U+5C90,岐
U+F966,復
U+514E,兎
U+675C,杜
U+811B,脛
U+708E,炎
U+4F0F,伏
U+83DC,菜
U+8304,茄
U+74DC,瓜
U+725F,牟
U+7E79,繹
U+5BC3,寃
U+F949,雷
U+7099,炙
U+54AC,咬
U+675F,束
U+6691,暑
U+4FCA,俊
U+6BEB,毫
U+652B,攫
U+6ED4,滔
U+5023,倣
U+8A50,詐
U+7AF6,競
U+719F,熟
U+65B7,斷
U+90E4,郤
U+7F3A,缺
U+980C,頌
U+7252,牒
U+98FE,飾
U+8CAC,責
U+63A9,掩
U+7D0F,紏
U+88CF,裏
U+8912,褒
U+8A1F,訟
U+684E,桎
U+8C6A,豪
U+6DE9,淩
U+6159,慙
U+6CAE,沮
U+7A7A,空
U+F9F7,立
U+5F13,弓
U+8D0A,贊
U+6A9C,檜
U+99C4,駄
U+8D82,趂
U+8FC4,迄
U+8DA6,趦
U+8D84,趄
U+86C6,蛆
U+8463,董
U+4EB9,亹
U+8AA6,誦
U+F923,藍
U+5BD4,寔
U+8F4E,轎
U+5351,卑
U+F941,論
U+9700,需
U+5FD8,忘
U+672D,札
U+6309,按
U+8B17,謗
U+95DC,關
U+66F9,曹
U+F9B7,醴
U+8AA8,誨
U+7DE9,緩
U+9830,頰
U+8A16,訖
U+8182,膂
U+4F38,伸
U+620A,戊
U+8DCB,跋
U+7CE7,糧
U+969B,際
U+7A81,突
U+8F13,輓
U+6164,慤
U+637F,捿
U+8006,耆
U+7F85,羅
U+717F,煿
U+664C,晌
U+6127,愧
U+6C93,沓
U+514B,克
U+5DB7,嶷
U+3432,㐲
U+5BF5,寵
U+8D8D,趍
U+F9A8,令
U+9451,鑑
U+6E90,源
U+92DF,鋟
U+6893,梓
U+6083,悃
U+520B,刋
U+6E9F,溟
U+9038,逸
U+965E,陞
U+67D0,某
U+9644,附
U+63E3,揣
U+9761,靡
U+9CE9,鳩
U+7C4D,籍
U+6A21,模
U+756B,畫
U+8B7D,譽
U+9A08,騈
U+7C97,粗
U+95D2,闒
U+8338,茸
U+5978,奸
U+901E,逞
U+8CB2,貲
U+520A,刊
U+7E69,繩
U+93E4,鏤
U+6F62,潢
U+66E9,曩
U+5EB8,庸
U+788C,碌
U+7E1B,縛
U+559A,喚
U+8AC4,諄
U+8A6D,詭
U+5FF1,忱
U+5426,否
U+6020,怠
U+664B,晋
U+6BC6,毆
U+91C1,釁
U+914D,配
U+8109,脉
U+8B54,譔
U+693D,椽
U+6A11,樑
U+7F44,罄
U+8CC2,賂
U+6043,恃
U+6718,朘
U+8ADB,諛
U+4FAB,侫
U+7A62,穢
U+6F06,漆
U+803F,耿
U+5F3C,弼
U+6052,恒
U+5DF7,巷
U+7F55,罕
U+7E09,縉
U+4E1E,丞
U+52F3,勳
U+66B9,暹
U+92E4,鋤
U+8896,袖
U+6DBC,涼
U+5694,嚔
U+71E0,燠
U+5A23,娣
U+88CC,裌
U+81FE,臾
U+6A5F,機
U+5442,呂
U+7950,祐
U+7523,産
U+6476,摶
U+51B0,冰
U+622A,截
U+6BD2,毒
U+602A,怪
U+6E9D,溝
U+6DF9,淹
U+80B2,育
U+639B,掛
U+7259,牙
U+5F6D,彭
U+8821,蠡
U+6FF1,濱
U+8832,蠲
U+969C,障
U+7B6D,筭
U+7DE8,編
U+874C,蝌
U+86AA,蚪
U+55A9,喩
U+50E6,僦
U+9CF6,鳶
U+8E0F,踏
U+7B50,筐
U+6A50,橐
U+98FD,飽
U+7BA1,管
U+99B4,馴
U+763C,瘼
U+7F38,缸
U+8494,蒔
U+5233,刳
U+6C13,氓
U+6E34,渴
U+9E79,鹹
U+6912,椒
U+50DE,僞
U+8A98,誘
U+50F5,僵
U+83BD,莽
U+8CE3,賣
U+9B1A,鬚
U+758A,疊
U+7D5E,絞
U+9838,頸
U+88C2,裂
U+8178,腸
U+6F70,潰
U+5546,商
U+9A57,驗
U+653E,放
U+4774,䝴
U+5649,噉
U+6B9E,殞
U+6212,戒
U+8CBA,貺
U+7E5E,繞
U+6D04,洄
U+82B8,芸
U+523A,刺
U+640D,損
U+5F31,弱
U+7668,癨
U+6230,戰
U+7729,眩
U+88D5,裕
U+7A40,穀
U+7C9F,粟
U+60F1,惱
U+86A4,蚤
U+854E,蕎
U+9ECD,黍
U+78A9,碩
U+F93E,菉
U+9951,饑
U+9949,饉
U+834F,荏
U+8956,襖
U+8872,衲
U+9452,鑒
U+64BB,撻
U+F9DE,吏
U+5377,卷
U+7D71,統
U+F9F4,林
U+5955,奕
U+8D13,贓
U+602F,怯
U+5B70,孰
U+5021,倡
U+7802,砂
U+9B23,鬣
U+9650,限
U+7515,甕
U+5B7C,孼
U+531D,匝
U+9177,酷
U+6897,梗
U+F947,磊
U+7253,牓
U+6CB8,沸
U+896A,襪
U+7ACA,竊
U+73FE,現
U+8548,蕈
U+6F0F,漏
U+6747,杇
U+51F9,凹
U+5B8C,完
U+5EDA,廚
U+6D93,涓
U+6EF4,滴
U+8E59,蹙
U+851A,蔚
U+63A0,掠
U+814B,腋
U+7621,瘡
U+8CA8,貨
U+92B3,銳
U+5F14,弔
U+786C,硬
U+9774,靴
U+6414,搔
U+6249,扉
U+8993,覓
U+60CB,惋
U+6BB5,段
U+52E6,勦
U+89D2,角
U+614B,態
U+78FD,磽
U+6AA2,檢
U+59A8,妨
U+7E82,纂
U+5E19,帙
U+4FC2,係
U+929C,銜
U+609F,悟
U+62C2,拂
U+8B74,譴
U+5146,兆
U+6FE1,濡
U+F9E9,里
U+55F7,嗷
U+5EE9,廩
U+7C07,簇
U+80E1,胡
U+885B,衛
U+96C4,雄
U+6248,扈
U+7F88,羈
U+7E3B,縻
U+8086,肆
U+7ABA,窺
U+89A6,覦
U+653B,攻
U+95B1,閱
U+9663,陣
U+8CFC,購
U+865C,虜
U+963F,阿
U+914B,酋
U+8221,舡
U+7CAE,粮
U+70FD,烽
U+8B66,警
U+504F,偏
U+6059,恙
U+59C9,姉
U+F980,呂
U+654F,敏
U+82DB,苛
U+7AE5,童
U+F94F,累
U+97A0,鞠
U+63A2,探
U+50B5,債
U+511F,償
U+8015,耕
U+7A3C,稼
U+9046,遆
U+742C,琬
U+55FE,嗾
U+4F6F,佯
U+56D1,囑
U+7196,熖
U+6297,抗
U+9ED9,黙
U+51A4,冤
U+4F4E,低
U+F903,賈
U+66F2,曲
U+65C1,旁
U+91AA,醪
U+6B5F,歟
U+80BA,肺
U+6B3A,欺
U+69E9,槩
U+74B0,環
U+F99C,列
U+7684,的
U+6EC5,滅
U+795D,祝
U+605D,恝
U+5ED0,廐
U+35E1,㗡
U+99D2,駒
U+75A3,疣
U+6D0B,洋
U+6F51,潑
U+6D01,洁
U+54AB,咫
U+69D6,槖
U+78D1,磑
U+817F,腿
U+F9AA,寧
U+7AC8,竈
U+75D4,痔
U+52D8,勘
U+4EF7,价
U+6A5A,橚
U+9051,遑
U+8AFA,諺
U+7633,瘳
U+7553,畓
U+F954,凜
U+5B5F,孟
U+8303,范
U+981E,頞
U+9AD4,體
U+4F8B,例
U+9589,閉
U+5EC1,廁
U+809B,肛
U+8CB3,貳
U+965F,陟
U+6BB7,殷
U+F971,辰
U+F98C,歷
U+6284,抄
U+6876,桶
U+8A3E,訾
U+F9A1,說
U+605A,恚
U+5919,夙
U+786F,硯
U+F9EC,溺
U+77E2,矢
U+5E33,帳
U+8E72,蹲
U+814E,腎
U+F951,陋
U+668C,暌
U+9D12,鴒
U+707C,灼
U+7B0F,笏
U+69B3,榳
U+78D0,磐
U+55DC,嗜
U+6775,杵
U+81FC,臼
U+7C89,粉
U+7A46,穆
U+81A0,膠
U+91AF,醯
U+F9A0,裂
U+F926,臘
U+8679,虹
U+5B5A,孚
U+59FB,姻
U+5E84,庄
U+522E,刮
U+832F,茯
U+82D3,苓
U+6A3D,樽
U+7F45,罅
U+5374,却
U+F9F1,隣
U+5C0E,導
U+4E4F,乏
U+6D5A,浚
U+7BE4,篤
U+7526,甦
U+7CDF,糟
U+8A46,詆
U+904F,遏
U+54E8,哨
U+6D78,浸
U+9B41,魁
U+60B0,悰
U+6A1F,樟
U+76F2,盲
U+F986,閭
U+53F5,叵
U+5CB3,岳
U+5B96,宖
U+6BBC,殼
U+5369,卩
U+6417,搗
U+828D,芍
U+7316,猖
U+5AC1,嫁
U+617C,慼
U+60F9,惹
U+9730,霰
U+572D,圭
U+52BE,劾
U+8CC4,賄
U+72E1,狡
U+733E,猾
U+7DE0,締
U+659B,斛
U+980A,頊
U+64E2,擢
U+9050,遐
U+8A0C,訌
U+963C,阼
U+7AC4,竄
U+61E3,懣
U+52B9,効
U+7DD8,緘
U+5C09,尉
U+6311,挑
U+8B92,讒
U+4E88,予
U+4EAE,亮
U+9F61,齡
U+7897,碗
U+8B2B,謫
U+64B2,撲
U+78A3,碣
U+4EC6,仆
U+6D3E,派
U+7AEA,竪
U+6609,昉
U+744B,瑋
U+70AE,炮
U+690E,椎
U+65A7,斧
U+82EB,苫
U+793E,社
U+8009,耉
U+6E5C,湜
U+7848,硈
U+8B56,譖
U+9A01,騁
U+6BAF,殯
U+8B9C,讜
U+7235,爵
U+884D,衍
U+8994,覔
U+74DB,瓛
U+8F9F,辟
U+8A0E,討
U+6790,析
U+8B1F,謟
U+60F6,惶
U+9011,逑
U+5FBD,徽
U+55AC,喬
U+6850,桐
U+9C32,鰲
U+8881,袁
U+76CE,盎
U+79C9,秉
U+5F5D,彝
U+67B8,枸
U+675E,杞
U+701E,瀞
U+5F11,弑
U+7B9D,箝
U+6D35,洵
U+8C9D,貝
U+5D29,崩
U+85C1,藁
U+641C,搜
U+5E45,幅
U+5BCC,富
U+6B5B,歛
U+47FF,䟿
U+9DAF,鶯
U+98ED,飭
U+8E90,躐
U+5AC9,嫉
U+6575,敵
U+6422,搢
U+97CB,韋
U+7E8C,續
U+6372,捲
U+594F,奏
U+9285,銅
U+8CA7,貧
U+5331,匱
U+6E19,渙
U+5FFB,忻
U+5C60,屠
U+83FD,菽
U+9293,銓
U+8EEB,軫
U+8A54,詔
U+6208,戈
U+5C65,履
U+6958,楘
U+51B8,冸
U+91F0,釰
U+5A9A,媚
U+731C,猜
U+704C,灌
U+6215,戕
U+5227,刧
U+5BED,寭
U+50DA,僚
U+96B8,隸
U+5273,剳
U+52A3,劣
U+651D,攝
U+8671,虱
U+9F20,鼠
U+79BD,禽
U+72A2,犢
U+71E5,燥
U+866B,虫
U+79BE,禾
U+82D7,苗
U+8761,蝡
U+8018,耘
U+5703,圃
U+9E9F,麟
U+8AE6,諦
U+7587,疇
U+572F,圯
U+6200,戀
U+7A1A,稚
U+723D,爽
U+6D98,涘
U+6945,楅
U+4103,䄃
U+71ED,燭
U+7DAD,維
U+4ED5,仕
U+5157,兗
U+907C,遼
U+8972,襲
U+5CA6,岦
U+68C7,棇
U+62CA,拊
U+5E1D,帝
U+52D1,勑
U+6838,核
U+7669,癩
U+52C5,勅
U+7D1C,紜
U+54F2,哲
U+69A6,榦
U+715C,煜
U+64AB,撫
U+75B2,疲
U+7CDC,糜
U+62EC,括
U+8CB8,貸
U+57CB,埋
U+8D6B,赫
U+67EF,柯
U+6F90,澐
U+83F4,菴
U+9785,鞅
U+7E55,繕
U+516A,兪
U+6650,晐
U+84BC,蒼
U+5E25,帥
U+611C,愜
U+5488,咈
U+4F91,侑
U+95D4,闔
U+5AD7,嫗
U+7B87,箇
U+8258,艘
U+93E1,鏡
U+85E9,藩
U+74D8,瓘
U+6222,戢
U+5BAC,宬
U+5BCF,寏
U+637D,捽
U+524C,剌
U+71EC,燬
U+522A,刪
U+60B8,悸
U+5CF0,峰
U+69B4,榴
U+8D95,趕
U+5A6D,婭
U+932C,錬
U+8853,術
U+52E4,勤
U+9068,遨
U+9852,顒
U+8108,脈
U+8AE1,諡
U+884E,衎
U+990C,餌
U+6016,怖
U+53AE,厮
U+885E,衞
U+8F9C,辜
U+5BA6,宦
U+56A5,嚥
U+594E,奎
U+4F5F,佟
U+699B,榛
U+4E9B,些
U+7AC7,竇
U+9F4E,齎
U+5764,坤
U+79BB,离
U+68FA,棺
U+8D85,超
U+6E38,游
U+8333,茳
U+8A79,詹
U+88D9,裙
U+799F,禟
U+6DE8,淨
U+6E1D,渝
U+79AB,禫
U+8827,蠧
U+4E48,么
U+9EBD,麽
U+7DFB,緻
U+792A,礪
U+666C,晬
U+862D,蘭
U+7370,獰
U+50FB,僻
U+7272,牲
U+7F94,羔
U+6627,昧
U+7954,祔
U+577C,坼
U+4F51,佑
U+4EDE,仞
U+8900,褀
U+7DBB,綻
U+55E3,嗣
U+59D2,姒
U+7766,睦
U+8F2F,輯
U+613F,愿
U+77DC,矜
U+683C,格
U+9D72,鵲
U+8D0F,贏
U+61AC,憬
U+5420,吠
U+61BE,憾
U+646D,摭
U+8B2C,謬
U+6689,暉
U+68F2,棲
U+6EAF,溯
U+683D,栽
U+5E95,底
U+7C64,籤
U+8AF6,諶
U+65AC,斬
U+6B9B,殛
U+5289,劉
U+71BE,熾
U+41A0,䆠
U+840A,萊
U+797F,祿
U+9EF6,黶
U+52D7,勗
U+965C,陜
U+67D3,染
U+6C8D,沍
U+6C90,沐
U+79B1,禱
U+7422,琢
U+5F6C,彬
U+8461,葡
U+8404,萄
U+75C2,痂
U+71D4,燔
U+96CC,雌
U+62AB,披
U+6636,昶
U+65BE,斾
U+98BA,颺
U+7DB5,綵
U+676A,杪
U+86C7,蛇
U+99D0,駐
U+7919,礙
U+5F01,弁
U+7D6A,絪
U+9B3B,鬻
U+809D,肝
U+91BA,醺
U+6FB9,澹
U+60A0,悠
U+9824,頤
U+7CF2,糲
U+85DC,藜
U+5879,塹
U+761E,瘞
U+7BC7,篇
U+7A27,稧
U+7E47,繇
U+7CA2,粢
U+93AC,鎬
U+688F,梏
U+9234,鈴
U+5370,印
U+62D7,拗
U+7E33,縳
U+5CED,峭
U+593E,夾
U+9008,逈
U+716E,煮
U+9DF2,鷲
U+6953,楓
U+68E0,棠
U+701F,瀟
U+8888,袈
U+88DF,裟
U+7D17,紗
U+7DB1,綱
U+60B4,悴
U+6DCB,淋
U+79BF,禿
U+5140,兀
U+666E,普
U+7011,瀑
U+65AD,断
U+636B,捫
U+863F,蘿
U+72F9,狹
U+9015,逕
U+5EB5,庵
U+7D2B,紫
U+9E1E,鸞
U+9704,霄
U+5910,夐
U+6749,杉
U+7822,砢
U+7FA1,羡
U+5F98,徘
U+5F8A,徊
U+5C16,尖
U+68E7,棧
U+7A9F,窟
U+84F4,蓴
U+6CBC,沼
U+7D2C,紬
U+968A,隊
U+8EAC,躬
U+73E3,珣
U+738F,玏
U+70F9,烹
U+68AD,梭
U+8305,茅
U+84FC,蓼
U+9192,醒
U+84A7,蒧
U+5F48,彈
U+5306,匆
U+5026,倦
U+6368,捨
U+558E,喎
U+7E61,繡
U+67FB,査
U+5345,卅
U+83C1,菁
U+95D3,闓
U+6F23,漣
U+8836,蠶
U+6F41,潁
U+6B61,歡
U+7436,琶
U+7B8F,箏
U+97FF,響
U+620E,戎
U+7FBD,羽
U+7832,砲
U+5CE8,峨
U+82D1,苑
U+8525,蔥
U+96D5,雕
U+502C,倬
U+7B60,筠
U+8085,肅
U+596C,奬
U+77ED,短
U+67E2,柢
U+52E3,勣
U+860A,蘊
U+88A8,袨
U+576A,坪
U+617D,慽
U+749F,璟
U+92C8,鋈
U+74CA,瓊
U+4F76,佶
U+8102,脂
U+64E6,擦
U+6E67,湧
U+53E9,叩
U+4EA5,亥
U+7B75,筵
U+64CD,操
U+52FA,勺
U+7CEF,糯
U+6DD6,淖
U+62ED,拭
U+7FCA,翊
U+58E0,壠
U+9ED4,黔
U+73E5,珥
U+6FC3,濃
U+5B81,宁
U+97B8,鞸
U+64BC,撼
U+5A29,娩
U+8CD2,賒
U+93F8,鏸
U+4E2B,丫
U+9CE7,鳧
U+9910,餐
U+9698,隘
U+78F4,磴
U+8FE6,迦
U+29AFC,𩫼
U+629B,抛
U+58D8,壘
U+5C64,層
U+8C3D,谽
U+5616,嘖
U+6848,案
U+6602,昂
U+7B25,笥
U+6241,扁
U+4F53,体
U+82DF,苟
U+4EDD,仝
U+887F,衿
U+932E,錮
U+9291,銑
U+7D10,紐
U+5BE5,寥
U+8624,蘤
